movie_name,movie_genre,movie_side_genre
Jerry's Cousin,,
Trouble Indemnity,,
Blaze Busters,,
Grandad of Races,,
Wrong Way Butch,,
Grandma Moses,,
In Beaver Valley,,
My Country 'Tis of Thee,,
Louisa,,
Our Very Own,,
Trio,,
Bitter Rice,,
The Gunfighter,,
Mystery Street,,
Panic in the Streets,,
When Willie Comes Marching Home,,
Adam's Rib,,
The Men,,
Bright Victory,,
Death of a Salesman,,
Come Fill the Cup,,
Detective Story,,
The Blue Veil,,
The Mating Season,,
Fourteen Hours,,
House on Telegraph Hill,,
La Ronde,,
Too Young to Kiss,,
David and Bathsheba,,
On the Riviera,,
Tales of Hoffmann,,
The Frogmen,,
Show Boat,,
When Worlds Collide,,
Kind Lady,,
The Model and the Marriage Broker,,
The Mudlark,,
The Great Caruso,,
I Was a Communist for the F.B.I.,,
Benjy,,
One Who Came Back,,
The Seeing Eye,,
Decision before Dawn,,
The Well,,
Here Comes the Groom,,
The Strip,,
Golden Girl,,
Royal Wedding,,
Rich,,
 Young and Pretty,,
Lambert,,
 the Sheepish Lion,,
Rooty Toot Toot,,
The Two Mouseketeers,,
Ridin' the Rails,,
The Story of Time,,
World of Kids,,
Balzac,,
Danger under the Sea,,
Nature's Half Acre,,
Two Tickets to Broadway,,
Bullfighter and the Lady,,
Seven Days to Noon,,
Teresa,,
The Big Carnival,,
Go for Broke!,,
Moulin Rouge,,
The Big Sky,,
Sudden Fear,,
The Member of the Wedding,,
With a Song in My Heart,,
Hans Christian Andersen,,
The Snows of Kilimanjaro,,
Navajo,,
Million Dollar Mermaid,,
Affair in Trinidad,,
Five Fingers,,
The Hoaxters,,
The Sea around Us,,
Devil Take Us,,
The Garden Spider (Epeira Diadema),,
Man Alive!,,
Neighbours,,
Flat Top,,
Miracle of Fatima,,
The Thief,,
Son of Paleface,,
Because You're Mine,,
Just for You,,
Johann Mouse,,
Little Johnny Jet,,
Pink and Blue Blues,,
Romance of Transportation,,
Athletes of the Saddle,,
Desert Killer,,
Light in the Window: The Art of Vermeer,,
Royal Scotland,,
Bridge of Time,,
Thar She Blows!,,
Water Birds,,
Breaking the Sound Barrier,,
The Promoter,,
Plymouth Adventure,,
My Son John,,
The Narrow Margin,,
The Pride of St. Louis,,
The Sniper,,
The Man in the White Suit,,
The Atomic City,,
Pat and Mike,,
Lili,,
Mogambo,,
The Moon Is Blue,,
Hondo,,
Torch Song,,
Pickup on South Street,,
Martin Luther,,
The President's Lady,,
Knights of the Round Table,,
The Story of Three Loves,,
Young Bess,,
The Four Poster,,
All the Brothers Were Valiant,,
Beneath the 12-Mile Reef,,
The Actress,,
Dream Wife,,
The Band Wagon,,
Call Me Madam,,
The Conquest of Everest,,
The Living Desert,,
A Queen Is Crowned,,
The Alaskan Eskimo,,
The Living City,,
Operation Blue Jay,,
They Planted a Stone,,
The Word,,
Crazylegs,,
Above and Beyond,,
This Is Cinerama,,
Calamity Jane,,
The 5,,
000 Fingers of Dr. T,,
Kiss Me Kate,,
Small Town Girl,,
Miss Sadie Thompson,,
The Caddy,,
Christopher Crumpet,,
From A to Z-Z-Z-Z,,
Rugged Bear,,
The Tell Tale Heart,,
Toot,,
 Whistle,,
 Plunk and Boom,,
Christ among the Primitives,,
Herring Hunt,,
Joy of Living,,
The Merry Wives of Windsor Overture,,
Wee Water Wonders,,
Bear Country,,
Ben and Me,,
Return to Glennascaul,,
Vesuvius Express,,
Winter Paradise,,
The Mississippi Gambler,,
The Captain's Paradise,,
Little Fugitive,,
The Cruel Sea,,
The Desert Rats,,
The Naked Spur,,
Take the High Ground,,
Adventures of Robinson Crusoe,,
Carmen Jones,,
Magnificent Obsession,,
Executive Suite,,
Broken Lance,,
The High and the Mighty,,
Le Plaisir,,
Brigadoon,,
Desiree,,
Red Garters,,
000 Leagues under the Sea,,
Rogue Cop,,
The Egyptian,,
The Silver Chalice,,
Three Coins in the Fountain,,
The Earrings of Madame de...,,
Indiscretion of an American Wife,,
It Should Happen to You,,
Gate of Hell,,
There's No Business Like Show Business,,
The Stratford Adventure,,
The Vanishing Prairie,,
Jet Carrier,,
Rembrandt: A Self-Portrait,,
Thursday's Children,,
Genevieve,,
The Glenn Miller Story,,
Susan Slept Here,,
Crazy Mixed Up Pup,,
Pigs Is Pigs,,
Sandy Claws,,
Touché,,
 Pussy Cat,,
When Magoo Flew,,
The First Piano Quartette,,
The Strauss Fantasy,,
This Mechanical Age,,
Beauty and the Bull,,
Siam,,
A Time Out of War,,
Hell and High Water,,
Them!,,
Bread,,
 Love and Dreams,,
Forbidden Games,,
Night People,,
Knock on Wood,,
Love Me or Leave Me,,
The Man with the Golden Arm,,
Bad Day at Black Rock,,
Trial,,
Rebel without a Cause,,
Picnic,,
I'll Cry Tomorrow,,
Love Is a Many-Splendored Thing,,
Interrupted Melody,,
Pete Kelly's Blues,,
Blackboard Jungle,,
Guys and Dolls,,
Queen Bee,,
A Man Called Peter,,
Oklahoma!,,
The Pickwick Papers,,
The Virgin Queen,,
Helen Keller in Her Story,,
The Battle of Gettysburg,,
The Face of Lincoln,,
Men against the Arctic,,
The Bridges at Toko-Ri,,
Battle Cry,,
It's Always Fair Weather,,
The Tender Trap,,
Unchained,,
Good Will to Men,,
The Legend of Rock-a-bye Point,,
No Hunting,,
Speedy Gonzales,,
Gadgets Galore,,
Survival City,,
3rd Ave. El,,
Three Kisses,,
On the Twelfth Day...,,
Switzerland,,
24-Hour Alert,,
Not as a Stranger,,
The Dam Busters,,
The Rains of Ranchipur,,
The Private War of Major Benson,,
The Sheep Has Five Legs,,
Strategic Air Command,,
The Court-Martial of Billy Mitchell,,
Mr. Hulot's Holiday,,
The Seven Little Foys,,
Bus Stop,,
Friendly Persuasion,,
The Bold and the Brave,,
Baby Doll,,
The Proud and Profane,,
The Solid Gold Cadillac,,
Somebody Up There Likes Me,,
Teenage Rebel,,
Stagecoach to Fury,,
The Eddy Duchin Story,,
The Power and the Prize,,
The Naked Eye,,
The Silent World,,
Where Mountains Float,,
A City Decides,,
The Dark Wave,,
The House without a Name,,
Man in Space,,
The True Story of the Civil War,,
The Captain of Kopenick,,
Gervaise,,
Harp of Burma,,
Qivitoq,,
Between Heaven and Hell,,
The Best Things in Life Are Free,,
Meet Me in Las Vegas,,
Julie,,
Gerald McBoing-Boing on Planet Moo,,
The Jaywalker,,
Mister Magoo's Puddle Jumper,,
Crashing the Water Barrier,,
I Never Forget a Face,,
Time Stood Still,,
The Bespoke Overcoat,,
Cow Dog,,
Samoa,,
The Proud and the Beautiful,,
The Red Balloon,,
A Hatful of Rain,,
Wild Is the Wind,,
Peyton Place,,
Heaven Knows,,
 Mr. Allison,,
Raintree County,,
The Bachelor Party,,
Les Girls,,
Pal Joey,,
Albert Schweitzer,,
On the Bowery,,
Torero!,,
The Devil Came at Night,,
Gates of Paris,,
Mother India,,
The Nights of Cabiria,,
Boy on a Dolphin,,
Perri,,
The Joker Is Wild,,
April Love,,
Tammy and the Bachelor,,
Birds Anonymous,,
One Droopy Knight,,
Tabasco Road,,
Trees and Jamaica Daddy,,
The Truth about Mother Goose,,
A Chairy Tale,,
City of Gold,,
Foothold on Antarctica,,
Portugal,,
The Wetback Hound,,
The Enemy Below,,
The Spirit of St. Louis,,
Designing Woman,,
Man of a Thousand Faces,,
The Tin Star,,
Vitelloni,,
The Old Man and the Sea,,
The Brothers Karamazov,,
Some Came Running,,
Teacher's Pet,,
I Want to Live!,,
Auntie Mame,,
Lonelyhearts,,
Bell,,
 Book and Candle,,
A Certain Smile,,
Desire under the Elms,,
The Young Lions,,
South Pacific,,
The Inn of the Sixth Happiness,,
Antarctic Crossing,,
The Hidden World,,
Psychiatric Nursing,,
White Wilderness,,
Ama Girls,,
Employees Only,,
Journey into Spring,,
The Living Stone,,
Overture,,
Cowboy,,
Arms and the Man,,
La Venganza,,
My Uncle,,
The Road a Year Long,,
The Usual Unidentified Thieves,,
The Bolshoi Ballet,,
Damn Yankees,,
Houseboat,,
Marjorie Morningstar,,
Knighty Knight Bugs,,
Paul Bunyan,,
Sidney's Family Tree,,
Snows of Aorangi,,
T Is for Tumbleweed,,
A Time to Love and a Time to Die,,
tom thumb,,
Torpedo Run,,
The Horse's Mouth,,
The Goddess,,
The Sheepman,,
The Last Angry Man,,
The Young Philadelphians,,
Pillow Talk,,
The Nun's Story,,
Suddenly,,
 Last Summer,,
Career,,
The Big Fisherman,,
The Five Pennies,,
Porgy and Bess,,
The Gazebo,,
The Best of Everything,,
The Race for Space,,
Serengeti Shall Not Die,,
Donald in Mathmagic Land,,
From Generation to Generation,,
On the Beach,,
Black Orpheus,,
The Bridge,,
The Great War,,
Paw,,
The Village on the River,,
Li'l Abner,,
Say One for Me,,
The Hanging Tree,,
A Hole in the Head,,
The Young Land,,
Mexicali Shmoes,,
Moonbird,,
Noah's Ark,,
The Violinist,,
Between the Tides,,
The Golden Fish,,
Mysteries of the Deep,,
The Running,,
 Jumping and Standing-Still Film,,
Libel!,,
Sons and Lovers,,
The Entertainer,,
Murder,,
Exodus,,
Sunrise at Campobello,,
The Sundowners,,
Never on Sunday,,
The Dark at the Top of the Stairs,,
The Facts of Life,,
Visit to a Small Planet,,
It Started in Naples,,
Pepe,,
The Rise and Fall of Legs Diamond,,
Seven Thieves,,
The Virgin Spring,,
Can-Can,,
Midnight Lace,,
The Horse with the Flying Tail,,
Rebel in Paradise,,
Beyond Silence,,
A City Called Copenhagen,,
George Grosz' Interregnum,,
Giuseppina,,
Universe,,
Kapo,,
La Vérité,,
Macario,,
The Ninth Circle,,
Bells Are Ringing,,
Let's Make Love,,
Song without End (The Story of Franz Liszt),,
High Time,,
Goliath II,,
High Note,,
Mouse and Garden,,
Munro,,
The Creation of Woman,,
Day of the Painter,,
Islands of the Sea,,
A Sport Is Born,,
The Last Voyage,,
Tunes of Glory,,
The Angry Silence,,
Hiroshima,,
 Mon Amour,,
Fanny,,
The Mark,,
Pocketful of Miracles,,
Summer and Smoke,,
The Children's Hour,,
The Roman Spring of Mrs. Stone,,
The Absent Minded Professor,,
Flower Drum Song,,
One,,
 Two,,
 Three,,
A Majority of One,,
One-Eyed Jacks,,
Claudelle Inglish,,
Babes in Toyland,,
La Grande Olimpiade (Olympic Games 1960),,
Le Ciel et la Boue (Sky Above and Mud Beneath),,
Breaking the Language Barrier,,
Cradle of Genius,,
Kahl,,
L'Uomo in Grigio (The Man in Gray),,
Project Hope,,
Harry and the Butler,,
Immortal Love,,
The Important Man,,
Placido,,
Through a Glass Darkly,,
Khovanshchina,,
Paris Blues,,
Bachelor in Paradise,,
Town without Pity,,
Aquamania,,
Beep Prepared,,
Ersatz (The Substitute),,
Nelly's Folly,,
The Pied Piper of Guadalupe,,
Ballon Vole (Play Ball!),,
The Face of Jesus,,
Rooftops of New York,,
Seawards the Great Ships,,
Very Nice,,
 Very Nice,,
Ballad of a Soldier,,
General Della Rovere,,
Lover Come Back,,
Birdman of Alcatraz,,
Days of Wine and Roses,,
Divorce--Italian Style,,
Billy Budd,,
Long Day's Journey into Night,,
Period of Adjustment,,
The Pigeon That Took Rome,,
Meredith Willson's The Music Man,,
That Touch of Mink,,
The Wonderful World of the Brothers Grimm,,
Two for the Seesaw,,
Gypsy,,
Hatari!,,
Phaedra,,
Bon Voyage!,,
My Geisha,,
David and Lisa,,
Alvorada (Brazil's Changing Face),,
Dylan Thomas,,
The John Glenn Story,,
The Road to the Wall,,
Electra,,
The Four Days of Naples,,
Keeper of Promises (The Given Word),,
Sundays and Cybele,,
Tlayucan,,
Freud,,
Taras Bulba,,
Billy Rose's Jumbo,,
Gigot,,
Tender Is the Night,,
Walk on the Wild Side,,
Icarus Montgolfier Wright,,
Now Hear This,,
Self Defense--For Cowards,,
Symposium on Popular Songs,,
Big City Blues,,
The Cadillac,,
The Cliff Dwellers (formerly titled 'One Plus One'),,
Heureux Anniversaire (Happy Anniversary),,
Last Year at Marienbad,,
This Sporting Life,,
Twilight of Honor,,
Captain Newman,,
 M.D.,,
The Cardinal,,
The L-Shaped Room,,
Irma La Douce,,
Love with the Proper Stranger,,
The V.I.P.s,,
America America,,
Federico Fellini's 8-1/2,,
Come Blow Your Horn,,
The Balcony,,
The Caretakers,,
The Stripper,,
Toys in the Attic,,
Wives and Lovers,,
The Leopard,,
A New Kind of Love,,
Le Maillon et la Chaine (The Link and the Chain),,
Robert Frost: A Lover's Quarrel with the World,,
Terminus,,
The Yanks Are Coming,,
Chagall,,
The Five Cities of June,,
The Spirit of America,,
Thirty Million Letters,,
To Live Again,,
Los Tarantos,,
The Red Lanterns,,
Twin Sisters of Kyoto,,
55 Days at Peking,,
Bye Bye Birdie,,
Papa's Delicate Condition,,
Mondo Cane,,
Automania 2000,,
The Critic,,
The Game (Igra),,
My Financial Career,,
Pianissimo,,
The Concert,,
Home-Made Car,,
An Occurrence at Owl Creek Bridge,,
Six-Sided Triangle,,
That's Me,,
A Gathering of Eagles,,
The Pumpkin Eater,,
Marriage Italian Style,,
The Unsinkable Molly Brown,,
Seance on a Wet Afternoon,,
The Chalk Garden,,
The Night of the Iguana,,
Hush...Hush,,
The Americanization of Emily,,
What a Way to Go!,,
Fate Is the Hunter,,
Cheyenne Autumn,,
A House Is Not a Home,,
Kisses for My President,,
Four Days in November,,
The Human Dutch,,
Jacques-Yves Cousteau's World without Sun,,
Over There,,
 1914-18,,
Breaking the Habit,,
Children Without,,
Kenojuak,,
Nine from Little Rock,,
140 Days under the World,,
Father Goose,,
Raven's End,,
Sallah,,
The Umbrellas of Cherbourg,,
Robin and the 7 Hoods,,
Dear Heart,,
Where Love Has Gone,,
Christmas Cracker,,
How to Avoid Friendship,,
Nudnik #2,,
The Pink Phink,,
Casals Conducts: 1964,,
Help! My Snowman's Burning Down,,
The Legend of Jimmy Blue Eyes,,
The Lively Set,,
7 Faces of Dr. Lao,,
One Potato,,
 Two Potato,,
The Organizer,,
That Man from Rio,,
The Spy Who Came In from the Cold,,
The Pawnbroker,,
Ship of Fools,,
The Flight of the Phoenix,,
Inside Daisy Clover,,
King Rat,,
The Slender Thread,,
The Agony and the Ecstasy,,
In Harm's Way,,
Morituri,,
The Great Race,,
A Rage to Live,,
The Battle of the Bulge...The Brave Rifles,,
The Eleanor Roosevelt Story,,
The Forth Road Bridge,,
Let My People Go,,
To Die in Madrid,,
Mural on Our Street,,
Ouverture,,
Point of View,,
To Be Alive!,,
Yeats Country,,
Blood on the Land,,
The Shop on Main Street,,
The Pleasure Seekers,,
The Sandpiper,,
What's New Pussycat?,,
Clay or The Origin of Species,,
The Dot and the Line,,
The Thieving Magpie (La Gazza Ladra),,
The Chicken (Le Poulet),,
Fortress of Peace,,
Skaterdater,,
Snow,,
Time Piece,,
Shenandoah,,
Casanova '70,,
Those Magnificent Men in Their Flying Machines,,
The Russians Are Coming The Russians Are Coming,,
Georgy Girl,,
A Man and a Woman,,
Morgan!,,
Hawaii,,
You're a Big Boy Now,,
The Gospel According to St. Matthew,,
Is Paris Burning?,,
Mister Buddwing,,
Fantastic Voyage,,
Juliet of the Spirits,,
The Oscar,,
Seconds,,
Mandragola,,
The Face of Genius,,
Helicopter Canada,,
Le Volcan Interdit (The Forbidden Volcano),,
The Really Big Family,,
The War Game,,
Adolescence,,
The Odds Against,,
Saint Matthew Passion,,
A Year toward Tomorrow,,
Grand Prix,,
Loves of a Blonde,,
Pharaoh,,
Three,,
The Bible,,
Born Free,,
A Funny Thing Happened on the Way to the Forum,,
The Singing Nun,,
Stop the World--I Want to Get Off,,
An American Dream,,
The Drag,,
Herb Alpert and the Tijuana Brass Double Feature,,
The Pink Blueprint,,
Turkey the Bridge,,
Wild Wings,,
The Winning Strain,,
Khartoum,,
The Naked Prey,,
The Whisperers,,
Wait until Dark,,
Thoroughly Modern Millie,,
Camelot,,
The Taming of the Shrew,,
The Happiest Millionaire,,
The Anderson Platoon,,
Festival,,
Harvest,,
A King's Story,,
A Time for Burning,,
Monument to the Dream,,
A Place to Stand,,
The Redwoods,,
See You at the Pillar,,
While I Run This Race,,
Beach Red,,
Closely Watched Trains,,
El Amor Brujo,,
I Even Met Happy Gypsies,,
Live for Life,,
Portrait of Chieko,,
Valley of the Dolls,,
Banning,,
Hypothese Beta,,
What on Earth!,,
Paddle to the Sea,,
Sky over Holland,,
 Look and Listen,,
Tobruk,,
Divorce American Style,,
La Guerre Est Finie,,
Two for the Road,,
The Heart Is a Lonely Hunter,,
The Fixer,,
Faces,,
Star!,,
Isadora,,
Rachel,,
 Rachel,,
The Shoes of the Fisherman,,
Ice Station Zebra,,
A Few Notes on Our Food Problem,,
Journey into Self,,
The Legendary Champions,,
Other Voices,,
Young Americans,,
The House That Ananda Built,,
The Revolving Door,,
A Space to Grow,,
A Way Out of the Wilderness,,
Why Man Creates,,
Wild in the Streets,,
The Boys of Paul Street,,
The Firemen's Ball,,
The Girl with the Pistol,,
Stolen Kisses,,
The Fox,,
Finian's Rainbow,,
For Love of Ivy,,
The Magic Pear Tree,,
Windy Day,,
Winnie the Pooh and the Blustery Day,,
Duo,,
Prelude,,
Robert Kennedy Remembered,,
Hot Millions,,
Anne of the Thousand Days,,
The Reivers,,
Bob & Carol & Ted & Alice,,
The Sterile Cuckoo,,
The Happy Ending,,
Gaily,,
 Gaily,,
 Dolly!,,
Sweet Charity,,
Marooned,,
Alice's Restaurant,,
Arthur Rubinstein - The Love of Life,,
Before the Mountain Was Moved,,
In the Year of the Pig,,
The Olympics in Mexico,,
The Wolf Men,,
Czechoslovakia 1968,,
An Impression of John Steinbeck: Writer,,
Jenny Is a Good Thing,,
Leo Beuerman,,
The Magic Machines,,
The Secret of Santa Vittoria,,
Ådalen '31,,
The Battle of Neretva,,
My Night at Maud's,,
Paint Your Wagon,,
It's Tough to Be a Bird,,
Of Men and Demons,,
Walking,,
Blake,,
People Soup,,
 East of Java,,
 Columbus,,
I Never Sang for My Father,,
The Great White Hope,,
Lovers and Other Strangers,,
Diary of a Mad Housewife,,
The Landlord,,
The Molly Maguires,,
Scrooge,,
Cromwell,,
Darling Lili,,
The Hawaiians,,
Chariots of the Gods,,
Jack Johnson,,
King: A Filmed Record...Montgomery to Memphis,,
Say Goodbye,,
Woodstock,,
The Gifts,,
Interviews with My Lai Veterans,,
A Long Way from Nowhere,,
Oisin,,
Time Is Running Out,,
Hoa-Binh,,
Investigation of a Citizen above Suspicion,,
Paix Sur Les Champs,,
Sunflower,,
The Baby Maker,,
A Boy Named Charlie Brown,,
Let It Be,,
Pieces of Dreams,,
Madron,,
The Further Adventures of Uncle Sam: Part Two,,
Is It Always Right to Be Right?,,
The Shepherd,,
The Resurrection of Broncho Billy,,
Shut Up...I'm Crying,,
Sticky My Fingers...Fleet My Feet,,
Sunday Bloody Sunday,,
Kotch,,
The Hospital,,
Sometimes a Great Notion,,
Mary,,
 Queen of Scots,,
Nicholas and Alexandra,,
Carnal Knowledge,,
Who Is Harry Kellerman and Why Is He Saying Those Terrible Things about Me?,,
The Go-Between,,
Summer of '42,,
Death in Venice,,
What's the Matter with Helen?,,
Alaska Wilderness Lake,,
The Hellstrom Chronicle,,
On Any Sunday,,
The RA Expeditions,,
The Sorrow and the Pity,,
Adventures in Perception,,
Art Is...,,
The Numbers Start with the River,,
Sentinels of Silence,,
Somebody Waiting,,
Dodes'ka-Den,,
The Emigrants,,
The Garden of the Finzi Continis,,
The Policeman,,
Tchaikovsky,,
The Boy Friend,,
Willy Wonka and the Chocolate Factory,,
Bless the Beasts & Children,,
The Crunch Bird,,
The Selfish Giant,,
The Rehearsal,,
The Ruling Class,,
Sounder,,
Lady Sings the Blues,,
Travels with My Aunt,,
Pete 'n' Tillie,,
Fat City,,
Young Winston,,
1776,,
Ape and Super-Ape,,
Manson,,
Marjoe,,
The Silent Revolution,,
Hundertwasser's Rainy Day,,
K-Z,,
Selling Out,,
This Tiny World,,
The Tide of Traffic,,
The Hot Rock,,
The Dawns Here Are Quiet,,
The Discreet Charm of the Bourgeoisie,,
I Love You Rosa,,
My Dearest Señorita,,
The New Land,,
images,,
Limelight,,
Napoleon and Samantha,,
Man of La Mancha,,
Ben,,
The Little Ark,,
The Life and Times of Judge Roy Bean,,
The Stepmother,,
Kama Sutra Rides Again,,
Tup Tup,,
Frog Story,,
Norman Rockwell's World...An American Dream,,
Solo,,
The Candidate,,
Murmur of the Heart,,
Bang the Drum Slowly,,
Cinderella Liberty,,
Summer Wishes,,
 Winter Dreams,,
Brother Sun Sister Moon,,
Tom Sawyer,,
Jonathan Livingston Seagull,,
Ludwig,,
Always a New Beginning,,
Battle of Berlin,,
The Great American Cowboy,,
Journey to the Outer Limits,,
Walls of Fire,,
Background,,
Children at Work (Paisti Ag Obair),,
Christo's Valley Curtain,,
Four Stones for Kanemitsu,,
Princeton: A Search for Answers,,
Day for Night,,
The House on Chelouche Street,,
L'Invitation,,
The Pedestrian,,
The Day of the Dolphin,,
Frank Film,,
The Legend of John Henry,,
Pulcinella,,
The Bolero,,
Clockmaker,,
Life Times Nine,,
Lenny,,
Claudine,,
A Woman under the Influence,,
Earthquake,,
The Island at the Top of the World,,
Daisy Miller,,
Antonia: A Portrait of the Woman,,
The Challenge...A Tribute to Modern Art,,
The 81st Blow,,
Hearts and Minds,,
The Wild and the Brave,,
City Out of Wilderness,,
Don't,,
Exploratorium,,
John Muir's High Sierra,,
Naked Yoga,,
Cats' Play,,
The Deluge,,
Lacombe,,
 Lucien,,
The Truce,,
Shanks,,
Phantom of the Paradise,,
Closed Mondays,,
The Family That Dwelt Apart,,
Voyage to Next,,
Winnie the Pooh and Tigger Too,,
Climb,,
One-Eyed Men Are Kings,,
Planet Ocean,,
The Violin,,
The Apprenticeship of Duddy Kravitz,,
The Man in the Glass Booth,,
Give 'em Hell,,
 Harry!,,
The Day of the Locust,,
The Story of Adele H.,,
Tommy,,
Hedda,,
Hester Street,,
 My Lovely,,
Jacqueline Susann's Once Is Not Enough,,
The Hindenburg,,
Funny Lady,,
The Four Musketeers,,
The Magic Flute,,
The California Reich,,
Fighting for Our Lives,,
The Incredible Machine,,
The Man Who Skied down Everest,,
The Other Half of the Sky: A China Memoir,,
Arthur and Lillie,,
